ItemCode,ItemName,UoMGroupEntry,InventoryUoMEntry
EL00638,MASTER CONTROLLER FOR CT OF 15 TON AND 10 TON CRANE (CM 4/6),3,4
EL00639,MASTER CONTROLLER FOR LT OF 15 TON AND 10 TON CRANE (CM 4/6),3,4
EL00640,MASTER CONTROLLER FOR MH & AH OF 75/25 TON & 25/10 TON CRANE (CM 5/7),3,4
EL00641,MASTER CONTROLLER FOR MH OF 15 TON AND 10 TON CRANE (CM 5/7),3,4
ME2829,MASTER CYLINDER COMPLETE,2,3
AS00054,MASTER REMOTE AC,2,3
EL1062,MASTER TRIP RELAY 110 VDC,2,3
EL00642,MATCHED DIODE UKIP 425-A4-16704,2,3
PS02740,MATERIAL INSPECTION FORM,2,3
AS00055,MATO DRIED,3,4
FL01024,MAXIMILE ELITE 10/1.8 LTR,9,10
FL01026,MAXIMILE SYNTEC F2 G-OIL SNT,9,10
ME2830,MC ASSY V19.49.807.0,3,4
EL00643,MCB 10 A SP,2,3
EL00644,MCB 10 AMP DP,2,3
EL00645,MCB 10 AMP TP,2,3
EL00646,MCB 16 AMP DP,2,3
EL00647,MCB 16 AMP SP,2,3
EL00648,MCB 16 AMP TP,2,3
EL10029,MCB 16 AMP TPN,2,3
EL00649,MCB 2 AMP DP,3,4
EL00650,MCB 2 AMP SP,2,3
EL10030,MCB 20 AMP TP,2,3
EL10031,MCB 20 AMP TPN,2,3
EL10032,MCB 25 AMP TP,2,3
EL10033,MCB 25 AMP TPN,2,3
EL1245,"MCB 25AMP, DP",2,3
EL00651,MCB 32 A DP,2,3
EL00652,MCB 32 A TP,2,3
EL00653,MCB 32 AMP TPN,2,3
EL00654,MCB 4 AMP DP,2,3
EL00655,MCB 4 AMP SP,2,3
EL10034,MCB 40 AMP TP,2,3
EL10035,MCB 40 AMP TPN,2,3
EL00656,MCB 6 A DP,2,3
EL00657,MCB 63 A TP,2,3
MS02640,MCB 63 A TPN,2,3
EL1547,MCB BOX 12 WAY SPN,2,3
EL1219,"MCB BOX 12WAY,TPN",4,5
EL1548,MCB BOX 18 WAY SPN,2,3
EL1419,MCB CHANEL D-TYPE,2,3
EL00658,MCB CHANNEL C TYPE,2,3
ME3454,MCB DISTRIBUTION BOX 10 WAY SP,2,3
EL00659,MCB SP 6 A,2,3
OT2945,MCC PANEL FOR THIRD INDUCTION FURNACE,4,5
EL1089,MCCB 100A TP,3,4
EL1179,"MCCB 125A,3 POLE,35KA",2,3
EL00660,MCCB 160 AMP TP,2,3
EL00661,MCCB 200 AMP,2,3
EL1063,MCCB 250 A,2,3
EL1364,MCCB 400AMP-3P TYPE:TMAX T5N-400,2,3
EL1459,"MCCB 40AMP,3P",2,3
EL1414,MCCB 630AMP TPN WITH PANEL FILTED,4,5
EL1458,"MCCB 63AMP,3P",2,3
EL00662,MCCB 800 A 3P -IMP,3,4
ME02569,ME02570,4,5
ME2831,MEASURING TAPE 15 MTR,2,3
ME01959,MEASURING TAPE 3 MTR,2,3
CV0448,MEASURING TAPE 50MTR,2,3
ME2835,MEASURING TAPE 7.5 MTR,2,3
ME3519,MECHANICAL SEAL FOR END SUCTION CENTRIFUGAL PUMP DB 80/16 KB,2,3
EL1153,"MEDIA CONVERTER MODEL:AXSF-210-SSC,RS 232/485/232",2,3
IT1185,MEDIA CONVERTOR ADAPTOR O/P-5V-2A,2,3
HS10055,MEDICINE ITEMS,20,22
AS00056,MEMORY CARD FOR PLC 24 MB,2,3
OT2832,MERCURY CHLORIDE 250GM,2,3
ME3100,MESH SIZE 20MM HOLESX5MM THIKNESS,3,4
MS02632,MESS KITS,2,3
EL1574,METAL BUSH FOR STAND FAN,2,3
ME01960,METER PINION,3,4
ME3877,MICA SHEET 10MMX1MRTX1MTR,2,3
EL00663,MICA SHEET 1200 X 1000 X 0.5 MM,2,3
EL1363,MICA SHEET 5MM X 1MTR X 1MTR,2,3
EL00664,MICA SPACER 25 X 50 X 10 MM,2,3
EL00665,MICA SPACER 25 X 50 X 12 MM,2,3
EL00666,MICA SPACER 25 X 50 X 6 MM,2,3
EL00667,MICA SPACER 25 X 50 X 8 MM,2,3
ME3876,MICA SPACERS 50X25X20MM,2,3
ME01961,MICA TUBE 11/16 OD X 17/32ID X 245MM,3,4
ME3663,MICA TUBE 11/16 OD X17/32 ID X245 MM,2,3
ME01962,MICA TUBE OD-48MM ID-40MM LENGHT-20 Inch,3,4
ME3627,MICA TUBE SILICON 48 MM OD X3.6MM THK,22,6
ME01963,MICA WASHER 1 29/32ID X 3 1/4 Inch OD X 1/4 TH,2,3
EL1659,MICA WASHER 32X12X3MM,2,3
EL00668,MICA WASHER 35 X 65 X 3 MM,2,3
ME3863,MICA WASHER 50 X40 X 3MM,2,3
ME01964,MICA WASHER OD-84MM ID-48MM LENGHT -5MM,3,4
EL00669,MICOM P141 FEEDER OVERCURRENT & EARTH FAULT PROTECTION RELAY  COTEC CODE:-P14191AA6M0520J,2,3
EL00670,MICOM P143 FEEDER OVERCURRENT & EARTH FAULT PROTECTION RELAY  COTEC CODE:-P143918A3M0510J,2,3
EL00671,MICOM P642 SERIES ADVANCED TRANSFORMER PROTECTION RELAY  COTEC CODE:-P64291AA6M0070P,2,3
EL00672,MICRO LIMIT SWITCH PSRL R-2,2,3
AS00058,MICROMETER 600MM INSIDE,2,3
AS00059,MICROMETER 600MM OUT SIDE,2,3
EL1552,MICROMETER RANGE 0-25MM,2,3
ME3770,"MIDDLE CHOCK WITH ACCESSORIES FOR ROUGHING MILL 560CRS,24060(DRIVE)",4,5
ME3771,"MIDDLE CHOCK WITH ACCESSORIES FOR ROUGHING MILL 560CRS,24060(NON DRIVE)",4,5
EL1612,"MILI VOLT CALLIBRATOR MODEL:MV SOURCE,800-1850¯C",2,3
MS02641,MILK POWDER,1,1
AR00034,MILL BOARD 5 MM ( ASBESTOR SHEET),2,3
AR0114,MILL BOARD SHEET 12MM,2,3
EL1135,MINI ELECTRONIC SCREW DRIVER BIT REPAIR TOOLS KIT SET,4,5
ME3801,MINI MISE HOSE PIPE FOR HYDRAULIC GRAB,2,3
ME3388,MINIMUM PRESSURE VALVE FULL ASSEMBLY FOR COMPRESSOR PART NO:103885528,4,5
ME3374,MINIMUM PRESSURE VALVE KIT FOR COMPRESSOR PART NO:2910360200,4,5
OT02690,MIRROR,2,3
AS00060,MISS ROLL CUTTING MACHINE,2,3
ME3384,MIXED FILTERING MEDIA SIZE:(6-13 & 16-30)BS MESH,19,21
MS2674,MIXER GRINDER MACHINE,4,5
AS00063,MOBILE PHONE,3,4
IT01195,MOBILE PHONE COVER,2,3
IT01196,MOBILE PHONE SCREEN GLASS,2,3
EL1362,"MOLTEN METAL TEMPERATURE INDICATOR RANGE:800-1850 DEGREE,R-TYPE",4,5
EL1158,"MONOBLOCK PUMP SET 2HP,HEAD:50MTR",4,5
CV0335,MOP POCHHA WITH HANDLE,2,3
OT2726,MORTAR AND PESTLE-IRON TYPE,4,5
AR00033,MORTOR 90 K/M,1,1
EL00673,MOTHER BOOM PIN 7201275,3,4
EL1040,MOTOR 3 PHASE SQUIRREL CASE INDUCTION MOTOR 15 HP/11 KW/935 RPM,2,3
AS00065,MOTOR 3.75 KW 1000RPM 24VDC,2,3
AS00066,MOTOR 3.75 KW 1500 RPM,2,3
EL00674,MOTOR FRAME-KS-132MA  HP-3.5 FOR CT OF 10 TON CRANE,3,4
EL10036,MOTOR FRAME-KS-132MA HP-3.5 FOR CT OF 10 TON CRANE,3,4
EL00675,MOTOR FRAME-KS-132MC  HP-5 FOR CT OF 15 TON CRANE,3,4
EL00676,MOTOR FRAME-KS-132MC  HP-6 FOR LT OF 10 TON CRANE,3,4
EL10037,MOTOR FRAME-KS-132MC HP-5 FOR CT OF 15 TON CRANE,3,4
EL10038,MOTOR FRAME-KS-132MC HP-6 FOR LT OF 10 TON CRANE,3,4
EL00677,MOTOR FRAME-KS-160L2  HP-10 FOR LT OF 15 TON CRANE,3,4
EL10039,MOTOR FRAME-KS-160L2 HP-10 FOR LT OF 15 TON CRANE,3,4
EL00678,MOTOR FRAME-KS-160M2  7.5 HP FOR CT OF 25/10 TON CRANE,3,4
EL10040,MOTOR FRAME-KS-160M2 7.5 HP FOR CT OF 25/10 TON CRANE,3,4
EL00679,MOTOR FRAME-KS-180L2  15 HP FOR CT OF 75/25 TON & LT OF 25/10 TON CRANE,3,4
EL10041,MOTOR FRAME-KS-180L2 15 HP FOR CT OF 75/25 TON & LT OF 25/10 TON CRANE,3,4
EL00680,MOTOR FRAME-KS-225SA  25 HP  FOR LT OF 75/25 TON CRANE,3,4
EL00681,MOTOR FRAME-KS-225SB  HP-33 FOR MH OF 10 TON CRANE,3,4
OT2777,"MOTOR FRAME-KS-225SB, HP-33 FOR MH OF 10 TON CRANE",3,4
EL00682,MOTOR FRAME-KS-250S  40 HP FOR AH OF 25/10 TON CRANE,3,4
EL10042,MOTOR FRAME-KS-250S 40 HP FOR AH OF 25/10 TON CRANE,3,4
EL00683,MOTOR FRAME-KS-280S  HP-60 FOR MH OF 15 TON CRANE,3,4
OT2757,"MOTOR FRAME-KS-280S, HP-60 FOR MH OF 15 TON CRANE",3,4
OT2734,"MOTOR FRAME-KS-315SA, 100 HP FOR AH OF 75/25 TON & MH OF 25/10 TON CRANE",3,4
EL00685,MOTOR FRAME-KS-355M  175 HP FOR MH OF 75/25 TON CRANE,3,4
EL00686,MOTOR FRAME-SEKD180L  14.4 HP FOR MH MICRO OF 75/25 TON CRANE,3,4
EL10043,MOTOR FRAME-SEKD180L 14.4 HP FOR MH MICRO OF 75/25 TON CRANE,3,4
EL00687,MOTOR PROTECTION RELAY MPR 300  2-5.5 A,2,3
EL10044,MOTOR PROTECTION RELAY MPR 300 2-5.5 A,2,3
OT2824,MOTOR REWINDING 0.75 HP,3,4
EL1543,MOTOR REWINDING FARMA,2,3
EL1601,MOTOR REWINDING MACHINE,2,3
EL1626,MOTOR REWINDING WIRE NO:21.5,12,14
EL1576,MOTOR TERMINAL BLOCK FOR 30HP MOTOR,2,3
EL1610,MOTOR TERMINAL BLOCK FOR AC MOTOR,2,3
EL1465,MOTOR TERMINAL FOR 40HP MOTOR,2,3
ME3755,MOULD COOLING WATER HOSE,3,4
ME01966,MOUNTING WHEEL MIX,2,3
EL00688,MOV 130V,3,4
EL00689,MPCB 10-16 AMP,2,3
EL00690,MPCB 18-26 AMP,2,3
EL00691,MPCB 19-25 AMP,2,3
EL00692,MPCB 20-25A,2,3
EL1109,MPCB 25-32A,2,3
EL1181,"MPCB 30-42AMP,TYPE-MS165",2,3
EL00693,MPCB 4-6.3A,2,3
EL00694,MPCB 5-8 AMP,2,3
EL1643,MPCB MS 116 (8-12AMP),2,3
EL1647,MPCB MS 116 (8-12AMP),2,3
EL1249,MPCB MS-116 (1.6-2.5AMP),2,3
EL1248,MPCB MS-116 (16-20 AMP),2,3
EL1247,MPCB MS-116 (2.5-4 AMP),2,3
EL1246,MPCB MS-116 (6.3-10 AMP),2,3
AS00068,MS ANGLE 130 X 130 X 10 MM,1,1
AS00069,MS ANGLE 50 X 50 X 5 MM,1,1
AS00070,MS ANGLE 75 X 75 X 6 MM,1,1
AS00071,MS ANGLE 75 X 75 X 8 MM,1,1
AS00067,MS Angle ( 65x65x5 ),1,1
AS00072,MS BEAM ISMB 100 X 50,1,1
AS00073,MS BEAM ISMB 125 X 70,1,1
AS00074,MS BEAM ISMB 150 X 75 MM,1,1
AS00075,MS BEAM ISMB 200 X 100,1,1
AS00076,MS BEAM ISMB 250 X 125,1,1
AS00079,MS BLACK PIPE 1.50 Inch M,1,1
OT2889,"MS BLACK PIPE 12""",1,1
ME2673,MS BLACK PIPE 14 INCH,1,1
ME2672,MS BLACK PIPE 16 INCH,1,1
AS00081,MS BLACK PIPE 2 Inch M,1,1
AS00080,MS BLACK PIPE 2.50 Inch M,1,1
AS00082,MS BLACK PIPE 3 Inch H,1,1
AS00084,MS BLACK PIPE 40 X 80 X 2.5 MM,1,1
AS00085,MS BLACK PIPE 48 X 48 X 3 MM,1,1
ME01980,MS BOLT 5/8 INCH X 3 INCH WITH NUT & WAHER,1,1
ME01969,"MS BOLT 5/8"" X 6""",1,1
AS00077,MS Bend 4 Inch,2,3
RR02795,MS Billet (100x100),1,1
RR02796,MS Billet (130x130),1,1
AS00078,MS Black Pipe 1.1/4 Inch,2,3
CV00182,MS Black Pipe 1.1/4 Inch,2,3
AS00083,MS Black Pipe 4 Inch (Midium) C-CLASS,1,1
ME2838,MS Bolt 3/4 X 10 Inch (81 Pcs.),1,1
CV00232,MS Bolt 5/8 Inch X 3 Inch,1,1
CV0446,MS CASING PIPE 200MMX6MTR,2,3
ME2985,"MS CHAIN SPROCKET 3/4"" HAVING 14 TEETH",2,3
AS00086,MS CHANNEL 100 X 50 MM,1,1
AS00087,MS CHANNEL 125 X 65 MM,1,1
ME3139,MS CHANNEL 150MMX6MTR,1,1
ME3350,MS CHANNEL 200 MM X 6 MTR,1,1
AS00088,MS CHECKER PLATE 5 MM X 4 X 16,1,1
ME3286,MS CHEQUERED PLATE 10MM X 4FEET X 16FEET,1,1
OT2890,MS CHEQUERED PLATE 8MM,1,1
ME3352,"MS DOUBLE-SINGLE ROLLER CHAIN SPROCKET 1.5"",TEETH-17",2,3
AR00099,MS DUMMY BAR BOLT 30X210MM,1,1
CV00245,MS ELBOW 1/2 Inch,2,3
CV00224,MS Elbow 1.25 Inch,2,3
OT2899,"MS FLANGE 4""",2,3
OT2900,"MS FLANGE 6""",2,3
AS00089,MS FLAT 50 X 3/5/6,1,1
CV00241,MS FORGED ELBOW 1/2 Inch,2,3
CV00240,MS FORGED UNION 1/2 Inch,2,3
ME3423,MS Flat 100*12 mm,1,1
FG0987,MS Flat 20x5,1,1
ME3437,"MS HEX BOLT 1"" X 4""",2,3
ME01970,MS HEX BOLT 1.1/2 Inch X 10  Inch,2,3
ME01971,MS HEX BOLT 1.1/2 Inch X 4  Inch,2,3
ME01972,MS HEX BOLT 1.1/2 Inch X 5  Inch,2,3
ME01973,MS HEX BOLT 1.1/2 Inch X 6  Inch,2,3
ME01974,MS HEX BOLT 1.1/2 Inch X 8  Inch,2,3
ME01975,MS HEX BOLT 1.1/4 Inch X 10  Inch,2,3
ME01976,MS HEX BOLT 1.1/4 Inch X 4  Inch,2,3
ME01977,MS HEX BOLT 1.1/4 Inch X 5  Inch,2,3
ME01978,MS HEX BOLT 1.1/4 Inch X 6  Inch,2,3
ME01979,MS HEX BOLT 1.1/4 Inch X 8  Inch,2,3
ME01988,MS HEX BOLT 1/2 Inch X 2 Inch,2,3
CV00233,MS HEX BOLT 1/2 Inch X 2.1/2 Inch,2,3
ME01981,MS HEX BOLT 1/2 X 1.5 Inch,2,3
ME01982,MS HEX BOLT 1/2 X 10 Inch,2,3
ME01983,MS HEX BOLT 1/2 X 3 Inch,2,3
ME01984,MS HEX BOLT 1/2 X 4 Inch,2,3
ME01985,MS HEX BOLT 1/2 X 5 Inch,2,3
ME01986,MS HEX BOLT 1/2 X 6 Inch,2,3
ME01987,MS HEX BOLT 1/2 X 8 Inch,2,3
ME3123,"MS HEX BOLT 1/2""X1""",2,3
ME01992,MS HEX BOLT 1/4 Inch X 4 Inch,2,3
ME01989,MS HEX BOLT 1/4 X 1.5 Inch,2,3
ME01990,MS HEX BOLT 1/4 X 2 Inch,2,3
ME01991,MS HEX BOLT 1/4 X 3 Inch,2,3
ME01993,MS HEX BOLT 12 X 65 MM (FOR COUPLING WITH NBW+BUSH ),2,3
ME01994,MS HEX BOLT 2  Inch X 6  Inch,2,3
CV00226,MS HEX BOLT 24 X 150 MM,2,3
ME01995,MS HEX BOLT 3/4 X 2.5 Inch,2,3
ME01996,MS HEX BOLT 3/4 X 3 Inch,2,3
ME3438,"MS HEX BOLT 3/4"" X 4""",2,3
ME3439,"MS HEX BOLT 3/4"" X 6""",2,3
ME3166,"MS HEX BOLT 3/4""X 5""",2,3
ME01997,MS HEX BOLT 3/8  Inch X 4  Inch,2,3
CV00231,MS HEX BOLT 3/8 Inch X 3 Inch,2,3
ME01998,MS HEX BOLT 3/8 X 1 Inch,2,3
ME01999,MS HEX BOLT 3/8 X 1.5 Inch,2,3
ME02000,MS HEX BOLT 3/8 X 2 Inch,2,3
ME02001,MS HEX BOLT 5/16 X 1.5 Inch,2,3
ME02002,MS HEX BOLT 5/16 X 2 Inch,2,3
ME02003,MS HEX BOLT 5/16 X 3 Inch,2,3
ME02004,MS HEX BOLT 5/16 X 4 Inch,2,3
ME02005,MS HEX BOLT 5/8  Inch X 2  Inch,2,3
ME02006,MS HEX BOLT 5/8 X 1 Inch,2,3
ME02007,MS HEX BOLT 5/8 X 10 Inch,2,3
ME02008,MS HEX BOLT 5/8 X 2.5 Inch,2,3
ME02009,MS HEX BOLT 5/8 X 4 Inch,2,3
ME02010,MS HEX BOLT 5/8 X 5 Inch,2,3
ME02011,MS HEX BOLT 5/8 X 6 Inch,2,3
ME02012,MS HEX BOLT 5/8 X 8 Inch,2,3
CV00234,MS HEX BOLT 8 X 50 MM,2,3
ME02013,MS HEX NUT 1 Inch,2,3
CV00235,MS HEX NUT 1/2 Inch,2,3
ME02014,MS HEX NUT 1/4 Inch,2,3
CV00227,MS HEX NUT 12 MM,2,3
CV00228,MS HEX NUT 20 MM,2,3
ME02015,MS HEX NUT 3/4 Inch,2,3
ME02016,MS HEX NUT 3/8 Inch,2,3
ME02017,MS HEX NUT 5/16 Inch,2,3
CV0379,"MS HINGE 4""",2,3
CV0380,"MS HINGE 6""",2,3
ME02019,MS Hex Nut 1 Inch,1,1
ME02018,MS Hex Nut 5/8 Inch,2,3
ME3452,"MS LONG BEND 1.5""",2,3
CV0334,MS NAIL 2 INCH,1,1
CV0333,MS NAIL FORGED SQUARE 3/4 INCH LENGTH,1,1
CV00230,MS NUT 1.1/2 Inch,2,3
CV00229,MS NUT 1.1/4 Inch,2,3
ME3124,MS NUT 10MM,2,3
ME02020,MS Nut 2 Inch,1,1
ME3056,MS PERFORATED SHEET 20 MM HOLE,3,4
CV00335,MS PIPE 1.25 Inch,1,1
CV00336,MS PIPE 1.5 Inch,1,1
CV00337,MS PIPE 2.5 Inch,1,1
ME02021,MS PLAIN WASHER 1.1/2 Inch,2,3
ME02022,MS PLAIN WASHER 1.1/4 Inch,2,3
ME02023,MS PLAIN WASHER 1/2 Inch,2,3
ME3126,MS PLAIN WASHER 10MM,2,3
ME3127,MS PLAIN WASHER 12MM,2,3
ME2839,MS PLAIN WASHER 2 Inch,2,3
ME02025,MS PLAIN WASHER 3/8 Inch,2,3
ME02026,MS PLAIN WASHER 5/16 Inch,2,3
ME2840,MS PLAIN WASHER 5/8 Inch (16MM),3,4
ME3125,MS PLAIN WASHER 8MM,2,3
AS00090,MS PLATE 10 MM X 4 X 16,1,1
AS00091,MS PLATE 10 MM X 4 X 8,1,1
AS00092,MS PLATE 12 MM X 4 X 8,1,1
ME3586,MS PLATE 12MM X 4FT X 12FT,1,1
ME3338,MS PLATE 12MM X 4FT X 16FT,1,1
AS00093,MS PLATE 16 MM X 4 X 16,1,1
AS00094,MS PLATE 16MM X 4 X 8,1,1
ME3349,MS PLATE 20 MM X 4FT X 16FT,1,1
AS00095,MS PLATE 20MM X 4 X 20,1,1
ME3587,MS PLATE 20MM X 4FT X 8FT,1,1
ME3132,MS PLATE 25MMX4FTX16FT,1,1
AS00096,MS PLATE 32 MM X 4 X 16,1,1
AS00097,MS PLATE 32 MM X 4 X 8,1,1
ME3270,MS PLATE 35MM X 1200MM X 2000MM,1,1
ME3347,MS PLATE 4 MM X 1220MM X 5000MM,1,1
ME3269,MS PLATE 40MM X 4FT X 8FT,1,1
ME3348,MS PLATE 6 MM X 4FT X 16FT,1,1
AS00098,MS PLATE 8 MM X 4 X 8,1,1
ME3948,MS PLATE 80MMX1250MMX2000MM,2,3
ME3465,MS PLATE 8MM X 4FT X 16FT,2,3
ME3206,MS PLATE SIZE:50MMX4FTX8FT,1,1
ME3403,MS Plate 50 MM Size:- 4ft *16ft,1,1
ME3467,"MS R SOCKET 3"" X 4""",2,3
ME02027,MS R-SOCKET 3 Inch X 1.1/4 Inch,2,3
CV0437,"MS R-SOCKET 3"" X 2.5""",2,3
CV00236,MS ROUND 100 MM,1,1
CV00244,MS ROUND 120 MM,1,1
CV00239,MS ROUND 125MM,1,1
ME2973,MS ROUND 180 MM X 1200 MM,1,1
AS00099,MS ROUND 25 MM,1,1
AS00100,MS ROUND 32 MM,1,1
AS00101,MS ROUND 40 MM,1,1
CV00237,MS ROUND 50 MM,1,1
CV00243,MS ROUND 60 MM,1,1
ME3402,"MS Round Plate 1500mm OD, 40 mm thk",1,1
ME3337,MS SEAMLESS PIPE 275MM X 245MM X 15MM X 6MTR,1,1
ME3266,MS SEAMLESS PIPE 40MM x 2000MM,1,1
ME3570,MS SEAMLESS PIPE OD:178MM X THICK 12MM X 6MTR,5,6
ME02029,MS SHORT BEND 2.5 Inch,2,3
ME02030,MS SHORT BEND 4 Inch,2,3
ME3460,"MS SHORT BEND 6""",2,3
ME02031,MS SHORT BEND1.5 Inch,2,3
ME3147,"MS SINGLE SIMPLEX SPROCKET 1""X 17 TOOTH",2,3
EL1141,"MS SINGLE SIMPLEX SPROCKET 1""X 30 TOOTH",2,3
ME3148,"MS SINGLE SIMPLEX SPROCKET 3/4""X 14 TOOTH",2,3
ME3149,"MS SINGLE SIMPLEX SPROCKET 3/4""X 32 TOOTH",2,3
ME3150,"MS SINGLE SIMPLEX SPROCKET 3/4""X 48 TOOTH",2,3
ME3856,"MS SOCKET 1""",2,3
ME02032,MS SOCKET 4 Inch,2,3
ME02318,MS SPRING WASHER 12 MM,2,3
ME02024,MS SPRING WASHER 16 MM,2,3
ME3942,MS SQUARE ROD 40X40X6000MM,1,1
CV00222,MS Short Bend (Elbow) 4 Inch,2,3
ME02028,MS Short Bend 1.25 Inch,2,3
CV00238,MS Slipon Flange 4 Inch 150,2,3
CV00225,MS Socket 1/4 Inch,2,3
ME02033,MS TEE 1 Inch X1 Inch X1 Inch,2,3
ME3462,"MS TEE 1"" X 1/2""",2,3
CV00242,MS TEE 1.1/4 Inch,2,3
ME3130,MS U-BOLT TYPE WIRE ROPE CLIP CLAMP SIZE:5/8,2,3
ME02034,MS UNION 0.5 Inch,2,3
CV00223,MS Union 2 Inch,2,3
ME3167,"MS WASHER 3/4""",2,3
ME02036,MS WASHER 32MM,2,3
ME3862,MS WASHER 50 X 40 X 3MM,2,3
ME2970,MS WIRE 2.8 MM,1,1
RR02798,MS WIRE 5.50,1,1
RM2795,MS WIRE 5.50 MM,1,1
RM02792,MS WIRE 8 MM,1,1
ME3404,"MS WIRE MESH 0.75MM HOLE,THICKNESS-5MM,WIDTH-1220MM,LENGTH-2100MM",4,5
ME3015,MS WIRE ROPE 10 MM,5,6
ME3016,MS WIRE ROPE 8 MM,5,6
ME02038,MUFF COUPLING FOR COOLING BED LINE SHAFT,3,4
ME02039,MUFF COUPLING FOR TWIN CHANNAL,3,4
IT1206,MULTI FUNCTION LASER PRINTER DELI-M3100,2,3
EL1046,MULTI FUNCTION METER MODEL-EM6400NG+,3,4
EL1263,MULTI FUNCTION METER MODEL:PM5560,2,3
EL1620,MULTI FUNCTION TIMER TYPE:XT543-N,2,3
EL1127,MULTIMETER PROBE,2,3
ME01486,MULTIPLE TAPERED MOULD TUBE R=600/SECTION 110 SQ.MM,2,3
EL1015,MULTISPAN TEMPERATURE CONTROLLER MODEL:TC 19,2,3
ME3440,"MULTISTAGE CENTRIFUGAL PUMP MODEL:M590L-BD SIZE:150 X 100,150M3/HR,180MTR,125KW,167HP",4,5
EL00695,MULTISTRAND FLEXIBLE 120 SQMM CABLE,5,6
EL00696,MULTISTRAND WIRE,2,3
MS02642,MUMFALI DANA,1,1
EL0964,Magnetic Contactor 3RT2036-1AL20 Coil:220/230VAC,2,3
HE1174,Main Ignition Switch T11.17.037.0,2,3
ME02593,Main plate for ccm,2,3
ME02594,Manual drain kit PART NO.2901 0611 00,2,3
ME2643,"Manual drain kit,PART NO.2901 0611 00",2,3
PS02739,Marker Pen,2,3
OT02689,Marking Clothes,5,6
OT2975,Maruti Suzuki - Presso Vxit (Ba-01-027 Ch 0674),3,4
HE01120,Masking Tape,2,3
ME2832,Measuring Tape 30 Mtr,2,3
ME2833,Measuring Tape 3mts-IMP,2,3
ME2834,Measuring Tape 5 Mtr,2,3
OT2794,"Micom P143 feeder overcurrent & earth fault protection relay, cotec code:-P143918A3M0510J",2,3
AS00057,Micom P642 series advanced transformer protection relay cotec code:-P64291AA6M0070P,2,3
FG1001,Mill Scale,1,1
FG00980,Mills Scale (Iron Dust),1,1
FG00981,Miss Roll Other,1,1
AS00061,Mitutoyo Micrometer 25-50mm,3,4
AS00062,Mitutoyo Vermier Caliper 0-300 mm,3,4
FL01008,Mobil,9,10
HE01121,Mobil Filter,2,3
BP00087,Mobile Pop Socket With Print,2,3
OT2747,Modification of 2 Excavator,4,5
AS00064,Module Box,2,3
ME01965,Mould water o ring for ccm,2,3
IT01197,Mouse,2,3
IT01198,Mouse Pad,2,3
ME01967,Ms Bolt 1 Inch x 3 Inch,1,1
ME01968,Ms Bolt 1 Inch x 5 Inch,1,1
ME2836,Ms Bolt 1 Inch x 6 Inch,1,1
ME2837,Ms Bolt 1 Inch x 8 Inch,1,1
ME02035,Ms Washer 1 Inch,1,1
AS00102,Multi Meter,2,3
ME02595,Multistage centrifugal pump spares 150 x 100 (150m3/hr),4,5
OT2954,NA 53 FA 1749 (Bike),2,3
ME2995,NARROW CHISEL FOR PNEUMATIC BREACKER CP0117,2,3
EL1029,NBBS 18GM50-E2,4,5
ME02040,NEEDLE ROLLER 3 X 21.8 (423523208700),2,3
ME02041,NEEDLE ROLLER BEARING 25 X 33 X 24 445023600900,2,3
CV00246,NET SOCKET,2,3
IT1221,NETWORK MANAGEMENT CARD,2,3
EL1479,"NEUTRAL DISPLACEMENT RELAY TYPE:PD-MPNOD-2CO,85-270VAC/DC",2,3
EL00697,NEW GLD OPTOBRIDGE MODULE IP 819239REV1 FMOD006632,2,3
EL00698,NEW GOLD MODULE ASSY REV02IP 819684REV2 WINRLK RELAY FM OD 006347,2,3
ME3307,NICHROME IGNITION RESISTANCE WIRE 0.17MM,7,9
OT2714,NICKEL CRUCIBLE WITH TOP COVER,2,3
ME02042,NIDDLE BEARING,2,3
HE1227,NIDDLE BUSH,2,3
ME02043,NILOS SEAL 30202 AV,3,4
ME02044,NILOS SEAL 30203 AV,3,4
ME02045,NILOS SEAL 30204 AV,3,4
ME3275,NILOS SEAL 30304AV RE-90B,2,3
ME3276,NILOS SEAL 30304AV RTO-1B,2,3
ME02046,NILOS SEAL 30305 AV,3,4
ME02047,NILOS SEAL 32306 AV,3,4
ME02048,NILOS SEAL 32308AV,3,4
ME02049,NILOS SEAL 33205 AV,3,4
FL01009,NITROGEN GAS CYLINDER (FULL),2,3
EL1439,NO CONTACT BLOCK TYPE:3SB5400-0B,2,3
EL1060,NO-NC ELEMENT FOR MC 320KB11 CONTACTOR,2,3
EL1266,"NOISE FILTER TYPE:SAK-DRV-2/230,2AMP",2,3
EL1224,NOMEX PAPER NO.50,5,6
EL1520,NOMEX PAPER NO:10,2,3
EL1519,NOMEX PAPER NO:7,2,3
EL1436,NON ASBESTOS SHEET 1/2''THK X 1MT X 1MT,2,3
AR0108,NON-COKING COAL,21,2
EL1541,NOSE PLIER,2,3
ME3555,NOTCHING TOOLS 10.0 X 30MM,2,3
ME3036,NOTCHING TOOLS 2.5 MM X 7 MM,4,5
ME3553,NOTCHING TOOLS 4.0 X 10MM,2,3
ME3554,NOTCHING TOOLS 8.0 X 25MM,2,3
AR00035,NOZZLE 35/65 SPRAY,2,3
